post_id,username,post_text,timestamp,likes,comments,shares
4537,@mschef687,Just tried the new update and it's amazing! #tech,2026-06-12 21:45:00,50,4.0,3.0
4538,@quietnews847,Conference talk today was so inspiring.,2026-06-12 22:52:00,4,2.0,1.0
4539,@digitalartist418,"New blog post is live, check it out!",2026-06-12 22:55:00,24,6.0,2.0
4540,@mstraveler362,"Big news coming soon, stay tuned!",2026-06-13 00:41:00,14,5.0,1.0
4541,@thedev705,"Big news coming soon, stay tuned!",2026-06-13 01:25:00,40,6.0,4.0
4542,@thedev705,"Big news coming soon, stay tuned!",2026-06-13 01:27:00,48,4.0,1.0
4543,@dailydev686,This is exactly why I love this community.,2026-06-13 01:40:00,5,1.0,0.0
4544,@realfox601,Finally finished my project after weeks of work.,2026-06-13 02:37:00,9,1.0,2.0
4545,@silentchef321,Traffic this morning was unreal.,2026-06-13 03:14:00,146,10.0,11.0
4546,@justmind541,"Working from the coffee shop again, love this place.",2026-06-13 04:27:00,122,18.0,
4547,@quietthinker269,This is exactly why I love this community.,2026-06-13 04:52:00,39,9.0,0.0
4548,@thelife285,"Working from the coffee shop again, love this place.",2026-06-13 05:31:00,199,23.0,4.0
4549,@therunner987,Why is nobody talking about this documentary?,2026-06-13 09:55:00,70,5.0,3.0
4550,@dailypanda23,Just adopted a puppy and I'm obsessed.,2026-06-13 12:21:00,184,13.0,6.0
4551,@cosmicpanda919,,2026-06-13 13:10:00,25,,3.0
4552,@msdreamer242,Traffic this morning was unreal.,2026-06-13 13:22:00,22,3.0,3.0
4553,@luckypanda278,This is exactly why I love this community.,2026-06-13 13:30:00,25,3.0,3.0
4554,@dailytechupdate,Why is nobody talking about this documentary?,2026-06-13 13:37:00,763,114.0,27.0
4555,@silentdev771,Why is nobody talking about this documentary?,2026-06-13 15:00:00,108,17.0,
4556,@thefox52,Just tried the new update and it's amazing! #tech,2026-06-13 15:17:00,9,0.0,2.0
4557,@nightvoice64,"New blog post is live, check it out!",2026-06-13 19:48:00,39,6.0,3.0
4558,@realfox601,Finally finished my project after weeks of work.,2026-06-13 20:19:00,177,27.0,2.0
4559,@coderrunner754,Reading a great book on data science right now.,2026-06-14 00:56:00,5,3.0,2.0
4560,@quietvoice816,This is exactly why I love this community.,2026-06-14 01:02:00,71,6.0,1.0
4561,@drgamer893,Just tried the new update and it's amazing! #tech,2026-06-14 01:24:00,9,2.0,1.0
4562,@mrnews674,Can we talk about how good this weather is today?,2026-06-14 03:21:00,7,1.0,
4563,@cosmicgamer542,"Big news coming soon, stay tuned!",2026-06-14 05:48:00,70,7.0,
4564,@happygamer467,Conference talk today was so inspiring.,2026-06-14 05:51:00,32,,2.0
4565,@truenews778,Finally finished my project after weeks of work.,2026-06-14 08:23:00,28,5.0,3.0
4566,@codervoice415,"Working from the coffee shop again, love this place.",2026-06-14 09:37:00,17,4.0,2.0
4567,@silentstudent341,Anyone else excited for the weekend?,2026-06-14 11:06:00,14,2.0,0.0
4568,@sunnylife494,Can we talk about how good this weather is today?,2026-06-14 11:54:00,13,2.0,
4569,@wilddev280,Just adopted a puppy and I'm obsessed.,2026-06-14 12:29:00,22,2.0,2.0
4570,@msgamer420,"Working from the coffee shop again, love this place.",2026-06-14 12:57:00,41,2.0,3.0
4571,@truevibes165,This is exactly why I love this community.,2026-06-14 13:41:00,25,4.0,0.0
4572,@reallife832,"New blog post is live, check it out!",2026-06-14 16:09:00,52,7.0,4.0
4573,@drthinker824,This is exactly why I love this community.,2026-06-14 19:02:00,61,10.0,5.0
4574,@digitalchef759,Reading a great book on data science right now.,2026-06-14 19:26:00,170,16.0,12.0
4575,@quietwanderer195,"Feeling grateful today, small wins count.",2026-06-14 20:43:00,29,3.0,2.0
4576,@silentdreamer438,"Working from the coffee shop again, love this place.",2026-06-14 23:01:00,12,5.0,0.0
4577,@urbandev990,Anyone else excited for the weekend?,2026-06-15 00:47:00,17,4.0,
4578,@quietthinker269,Why is nobody talking about this documentary?,2026-06-15 01:03:00,695,63.0,17.0
4579,@techdreamer896,Traffic this morning was unreal.,2026-06-15 01:44:00,15,0.0,1.0
4580,@thestudent200,Conference talk today was so inspiring.,2026-06-15 03:26:00,15,3.0,1.0
4581,@sunnydreamer555,Just adopted a puppy and I'm obsessed.,2026-06-15 05:13:00,6,0.0,
4582,@silentchef321,Finally finished my project after weeks of work.,2026-06-15 05:16:00,92,13.0,6.0
4583,@cosmicvibes266,"Feeling grateful today, small wins count.",2026-06-15 05:20:00,13,2.0,2.0
4584,@therunner32,"Feeling grateful today, small wins count.",2026-06-15 07:56:00,2,2.0,0.0
4585,@silentmind45,Traffic this morning was unreal.,2026-06-15 10:41:00,17,5.0,1.0
4586,@dailytechupdate,Finally finished my project after weeks of work.,2026-06-15 10:50:00,411,60.0,27.0
4587,@msdev598,"Big news coming soon, stay tuned!",2026-06-15 12:53:00,1028,119.0,82.0
4588,@urbandev22,"Feeling grateful today, small wins count.",2026-06-15 14:02:00,30,4.0,0.0
4589,@dailyvibes599,Anyone else excited for the weekend?,2026-06-15 14:12:00,57,3.0,3.0
4590,@dailytechupdate,Why is nobody talking about this documentary?,2026-06-15 14:18:00,638,50.0,49.0
4591,@wildtraveler520,"New blog post is live, check it out!",2026-06-15 14:49:00,22,0.0,1.0
4592,@silentmind741,Conference talk today was so inspiring.,2026-06-15 14:51:00,3,0.0,2.0
4593,@happypanda124,"Feeling grateful today, small wins count.",2026-06-15 15:41:00,113,18.0,2.0
4594,@mrvoice745,Finally finished my project after weeks of work.,2026-06-15 15:42:00,36,,
4595,@mrsoul935,"Working from the coffee shop again, love this place.",2026-06-15 16:25:00,130,17.0,
4596,@mrwriter160,Traffic this morning was unreal.,2026-06-15 18:28:00,167,12.0,6.0
4597,@therunner54,Traffic this morning was unreal.,2026-06-15 19:22:00,35,3.0,2.0
4598,@luckyfox283,Why is nobody talking about this documentary?,2026-06-15 19:27:00,18,3.0,0.0
4599,@drpanda582,"Big news coming soon, stay tuned!",2026-06-15 19:53:00,31,3.0,1.0
4600,@mrfox152,Just tried the new update and it's amazing! #tech,2026-06-15 20:15:00,8,3.0,
4601,@realmind305,Conference talk today was so inspiring.,2026-06-15 20:18:00,17,5.0,2.0
4602,@thechef632,Just adopted a puppy and I'm obsessed.,2026-06-15 20:31:00,62,10.0,6.0
4603,@drrunner10,Cooking experiment gone right for once!,2026-06-15 20:33:00,892,38.0,27.0
4604,@digitalwriter446,Anyone else excited for the weekend?,2026-06-15 20:49:00,16,4.0,0.0
4605,@sunnydev298,"New blog post is live, check it out!",2026-06-15 21:43:00,52,7.0,3.0
4606,@mrstudent530,"Big news coming soon, stay tuned!",2026-06-15 21:44:00,30,3.0,2.0
4607,@mrstudent530,"Big news coming soon, stay tuned!",2026-06-15 21:54:00,50,8.0,1.0
4608,@urbanmind722,Why is nobody talking about this documentary?,2026-06-15 22:08:00,104,11.0,5.0
4609,@reallife2,Why is nobody talking about this documentary?,2026-06-15 23:59:00,18,5.0,
4610,@silentwriter862,Can we talk about how good this weather is today?,2026-06-16 00:49:00,9,0.0,0.0
4611,@thefox339,Finally finished my project after weeks of work.,2026-06-16 06:28:00,61,5.0,3.0
4612,@quietexplorer877,"Feeling grateful today, small wins count.",2026-06-16 08:17:00,15,0.0,3.0
4613,@drchef677,Conference talk today was so inspiring.,2026-06-16 08:27:00,107,11.0,4.0
4614,@nightstudent848,Just tried the new update and it's amazing! #tech,2026-06-16 09:07:00,12,1.0,0.0
4615,@realwanderer449,Traffic this morning was unreal.,2026-06-16 11:39:00,11,1.0,1.0
4616,@luckychef502,Why is nobody talking about this documentary?,2026-06-16 12:20:00,81,8.0,6.0
4617,@dailytechupdate,Anyone else excited for the weekend?,2026-06-16 13:27:00,657,30.0,26.0
4618,@luckywanderer748,Reading a great book on data science right now.,2026-06-16 13:51:00,70,5.0,7.0
4619,@cosmicpanda822,Why is nobody talking about this documentary?,2026-06-16 14:02:00,71,3.0,1.0
4620,@luckylife2,This is exactly why I love this community.,2026-06-16 14:13:00,40,5.0,2.0
4621,@mrthinker789,Cooking experiment gone right for once!,2026-06-16 14:59:00,14,1.0,0.0
4622,@digitalwriter446,Anyone else excited for the weekend?,2026-06-16 15:29:00,46,2.0,1.0
4623,@nightvibes838,"Feeling grateful today, small wins count.",2026-06-16 15:49:00,86,5.0,1.0
4624,@dailychef65,Why is nobody talking about this documentary?,2026-06-16 15:55:00,217,22.0,14.0
4625,@luckydev635,Traffic this morning was unreal.,2026-06-16 16:09:00,42,5.0,1.0
4626,@dailygamer259,"Big news coming soon, stay tuned!",2026-06-16 17:06:00,24,3.0,0.0
4627,@luckyvibes228,Just adopted a puppy and I'm obsessed.,2026-06-16 17:28:00,66,7.0,5.0
4628,@silentpanda419,Conference talk today was so inspiring.,2026-06-16 18:26:00,9,4.0,0.0
4629,@silentfox174,Reading a great book on data science right now.,2026-06-16 18:41:00,11,0.0,2.0
4630,@digitalpanda228,Anyone else excited for the weekend?,2026-06-16 19:45:00,26,3.0,
4631,@dailysoul400,Traffic this morning was unreal.,2026-06-16 21:15:00,12,5.0,1.0
4632,@dailywriter863,"New blog post is live, check it out!",2026-06-16 21:23:00,16,1.0,
4633,@silentmind241,Just tried the new update and it's amazing! #tech,2026-06-16 22:25:00,72,11.0,5.0
4634,@sunnynews853,Finally finished my project after weeks of work.,2026-06-16 23:22:00,35,6.0,1.0
4635,@coderdev433,"Big news coming soon, stay tuned!",2026-06-17 00:43:00,28,3.0,2.0
4636,@drsoul588,"Feeling grateful today, small wins count.",2026-06-17 01:53:00,18,3.0,1.0
4637,@drgamer893,Anyone else excited for the weekend?,2026-06-17 03:04:00,59,9.0,1.0
4638,@codernews486,"Big news coming soon, stay tuned!",2026-06-17 03:21:00,2,1.0,1.0
4639,@mrchef836,This is exactly why I love this community.,2026-06-17 03:30:00,52,2.0,4.0
4640,@techexplorer915,Just adopted a puppy and I'm obsessed.,2026-06-17 04:28:00,32,6.0,0.0
4641,@quietvibes333,Just adopted a puppy and I'm obsessed.,2026-06-17 04:35:00,99,12.0,8.0
4642,@realwanderer449,Conference talk today was so inspiring.,2026-06-17 05:14:00,6,4.0,1.0
4643,@sunnysoul514,Just tried the new update and it's amazing! #tech,2026-06-17 05:57:00,3,3.0,1.0
4644,@drthinker824,This is exactly why I love this community.,2026-06-17 07:15:00,23,0.0,1.0
4645,@dailywriter148,"Big news coming soon, stay tuned!",2026-06-17 07:55:00,104,14.0,2.0
4646,@techrunner200,Why is nobody talking about this documentary?,2026-06-17 08:23:00,106,12.0,2.0
4647,@dailytechupdate,"New blog post is live, check it out!",2026-06-17 08:35:00,538,60.0,5.0
4648,@techstudent671,Just adopted a puppy and I'm obsessed.,2026-06-17 10:50:00,51,2.0,3.0
4649,@techwriter588,Can we talk about how good this weather is today?,2026-06-17 10:52:00,8,0.0,1.0
4650,@quietvoice816,This is exactly why I love this community.,2026-06-17 12:35:00,4,3.0,0.0
4651,@techsoul134,Finally finished my project after weeks of work.,2026-06-17 13:13:00,31,7.0,3.0
4652,@truevibes165,"Big news coming soon, stay tuned!",2026-06-17 13:34:00,64,2.0,
4653,@happyrunner56,Reading a great book on data science right now.,2026-06-17 14:00:00,62,10.0,2.0
4654,@nightthinker724,"Feeling grateful today, small wins count.",2026-06-17 15:33:00,61,6.0,1.0
4655,@digitaltraveler160,Just adopted a puppy and I'm obsessed.,2026-06-17 16:23:00,18,4.0,2.0
4656,@truewanderer361,Why is nobody talking about this documentary?,2026-06-17 18:58:00,18,6.0,3.0
4657,@drrunner405,Anyone else excited for the weekend?,2026-06-17 22:04:00,59,7.0,3.0
4658,@nightstudent256,This is exactly why I love this community.,2026-06-17 22:30:00,8,4.0,2.0
4659,@quietvoice816,This is exactly why I love this community.,2026-06-17 22:46:00,19,5.0,3.0
4660,@nightfox415,Cooking experiment gone right for once!,2026-06-17 22:48:00,47,2.0,1.0
4661,@wilddreamer783,"Working from the coffee shop again, love this place.",2026-06-18 01:27:00,197,13.0,15.0
4662,@mrwriter160,Traffic this morning was unreal.,2026-06-18 02:14:00,98,12.0,5.0
4663,@theexplorer402,Reading a great book on data science right now.,2026-06-18 03:43:00,17,4.0,2.0
4664,@sunnysoul726,Finally finished my project after weeks of work.,2026-06-18 05:01:00,19,4.0,2.0
4665,@techchef31,Finally finished my project after weeks of work.,2026-06-18 05:14:00,208,23.0,15.0
4666,@happyvoice838,"New blog post is live, check it out!",2026-06-18 05:29:00,22,5.0,2.0
4667,@wildexplorer290,Traffic this morning was unreal.,2026-06-18 06:50:00,13,4.0,0.0
4668,@truetraveler804,"Big news coming soon, stay tuned!",2026-06-18 07:29:00,83,12.0,
4669,@luckyfox776,Can we talk about how good this weather is today?,2026-06-18 08:24:00,31,1.0,0.0
4670,@luckyfox246,"Working from the coffee shop again, love this place.",2026-06-18 09:53:00,28,4.0,0.0
4671,@reallife832,Just tried the new update and it's amazing! #tech,2026-06-18 10:38:00,79,7.0,6.0
4672,@dailytechupdate,,2026-06-18 11:44:00,1027,111.0,58.0
4673,@dailytechupdate,This is exactly why I love this community.,2026-06-18 11:50:00,1039,30.0,28.0
4674,@dailywriter863,This is exactly why I love this community.,2026-06-18 11:55:00,33,4.0,3.0
4675,@coderthinker615,Why is nobody talking about this documentary?,2026-06-18 12:20:00,34,7.0,2.0
4676,@mssoul776,"Big news coming soon, stay tuned!",2026-06-18 13:03:00,68,11.0,6.0
4677,@quietvoice816,This is exactly why I love this community.,2026-06-18 13:11:00,49,5.0,3.0
4678,@happysoul423,Why is nobody talking about this documentary?,2026-06-18 13:23:00,55,7.0,
4679,@sunnyfox219,Anyone else excited for the weekend?,2026-06-18 15:05:00,59,7.0,3.0
4680,@silentvibes978,Anyone else excited for the weekend?,2026-06-18 15:26:00,57,4.0,4.0
4681,@thetraveler554,Can we talk about how good this weather is today?,2026-06-18 16:11:00,8,4.0,1.0
4682,@coderartist746,Why is nobody talking about this documentary?,2026-06-18 17:36:00,97,4.0,8.0
4683,@themind737,Can we talk about how good this weather is today?,2026-06-18 17:41:00,51,8.0,4.0
4684,@sunnysoul449,Why is nobody talking about this documentary?,2026-06-18 17:52:00,23,2.0,1.0
4685,@urbanstudent314,"New blog post is live, check it out!",2026-06-18 18:13:00,102,7.0,7.0
4686,@sunnydreamer992,"Working from the coffee shop again, love this place.",2026-06-18 18:29:00,50,,4.0
4687,@truepanda203,Traffic this morning was unreal.,2026-06-18 18:49:00,107,6.0,6.0
4688,@digitalartist662,Why is nobody talking about this documentary?,2026-06-18 19:26:00,79,8.0,8.0
4689,@justrunner59,Can we talk about how good this weather is today?,2026-06-18 21:29:00,27,,0.0
4690,@urbanwriter806,Just tried the new update and it's amazing! #tech,2026-06-18 22:28:00,88,12.0,4.0
4691,@happypanda124,Just tried the new update and it's amazing! #tech,2026-06-18 22:29:00,148,13.0,7.0
4692,@luckyfox758,Just adopted a puppy and I'm obsessed.,2026-06-18 23:02:00,69,3.0,4.0
4693,@coderwriter454,Traffic this morning was unreal.,2026-06-19 00:01:00,237,35.0,12.0
4694,@drmind714,,2026-06-19 02:03:00,8,3.0,0.0
4695,@mswanderer793,"Big news coming soon, stay tuned!",2026-06-19 02:45:00,34,4.0,3.0
4696,@reallife2,This is exactly why I love this community.,2026-06-19 02:57:00,13,3.0,2.0
4697,@luckyrunner462,"Feeling grateful today, small wins count.",2026-06-19 04:06:00,11,2.0,0.0
4698,@quietexplorer877,Just tried the new update and it's amazing! #tech,2026-06-19 04:09:00,106,4.0,1.0
4699,@happypanda482,Why is nobody talking about this documentary?,2026-06-19 05:51:00,130,4.0,4.0
4700,@sunnynews435,"New blog post is live, check it out!",2026-06-19 07:22:00,16,1.0,2.0
4701,@wildchef664,Why is nobody talking about this documentary?,2026-06-19 08:05:00,21,5.0,0.0
4702,@dailytechupdate,Why is nobody talking about this documentary?,2026-06-19 08:12:00,528,63.0,33.0
4703,@mrexplorer753,Anyone else excited for the weekend?,2026-06-19 08:40:00,25,4.0,2.0
4704,@codervoice415,"Working from the coffee shop again, love this place.",2026-06-19 10:09:00,80,,4.0
4705,@truevoice465,"Feeling grateful today, small wins count.",2026-06-19 11:25:00,6,4.0,2.0
4706,@sunnyfox219,"Big news coming soon, stay tuned!",2026-06-19 15:49:00,7,0.0,1.0
4707,@dailywriter678,Just tried the new update and it's amazing! #tech,2026-06-19 16:26:00,33,5.0,3.0
4708,@thedreamer792,Anyone else excited for the weekend?,2026-06-19 17:10:00,12,0.0,1.0
4709,@dailywanderer197,This is exactly why I love this community.,2026-06-19 18:47:00,29,5.0,
4710,@therunner54,Reading a great book on data science right now.,2026-06-19 19:01:00,15,3.0,0.0
4711,@techartist141,Reading a great book on data science right now.,2026-06-19 19:15:00,18,2.0,1.0
4712,@justvoice443,Finally finished my project after weeks of work.,2026-06-19 19:39:00,18,3.0,
4713,@urbanrunner736,Conference talk today was so inspiring.,2026-06-19 19:44:00,50,6.0,4.0
4714,@cosmicgamer860,"Working from the coffee shop again, love this place.",2026-06-19 19:56:00,5,3.0,2.0
4715,@msthinker282,"Big news coming soon, stay tuned!",2026-06-19 20:00:00,64,11.0,5.0
4716,@luckyfox283,"Working from the coffee shop again, love this place.",2026-06-19 20:04:00,14,2.0,
4717,@luckythinker618,This is exactly why I love this community.,2026-06-19 20:12:00,19,2.0,1.0
4718,@cosmicfox319,Traffic this morning was unreal.,2026-06-19 20:32:00,29,8.0,3.0
4719,@dailylife711,Cooking experiment gone right for once!,2026-06-19 20:35:00,27,5.0,2.0
4720,@nightthinker765,This is exactly why I love this community.,2026-06-19 20:41:00,68,10.0,5.0
4721,@techvibes895,Anyone else excited for the weekend?,2026-06-19 20:48:00,25,6.0,2.0
4722,@truethinker286,Traffic this morning was unreal.,2026-06-19 20:54:00,11,2.0,2.0
4723,@dailytechupdate,Why is nobody talking about this documentary?,2026-06-19 20:58:00,562,29.0,37.0
4724,@realtraveler132,This is exactly why I love this community.,2026-06-19 21:04:00,18,4.0,1.0
4725,@thechef632,"Feeling grateful today, small wins count.",2026-06-19 21:06:00,25,6.0,3.0
4726,@codertraveler952,Just adopted a puppy and I'm obsessed.,2026-06-19 21:37:00,41,4.0,4.0
4727,@wildpanda661,"Feeling grateful today, small wins count.",2026-06-19 21:37:00,71,11.0,7.0
4728,@truewanderer361,Why is nobody talking about this documentary?,2026-06-19 21:46:00,30,1.0,3.0
4729,@msthinker917,"Working from the coffee shop again, love this place.",2026-06-19 21:55:00,26,3.0,3.0
4730,@quietvibes333,"Big news coming soon, stay tuned!",2026-06-19 21:58:00,41,8.0,4.0
4731,@quietlife552,"Big news coming soon, stay tuned!",2026-06-19 22:25:00,24,3.0,1.0
4732,@dailyartist662,Traffic this morning was unreal.,2026-06-19 23:18:00,21,4.0,
